estrategia,num_calculos,vpl_medio,vpl_desvio,eficiencia_media
Aleatoria + BL,47000,30666623.666666668,153337.4713013595,0.9532415901256632
Aleatoria + BL,47250,30666623.666666668,153337.4713013595,0.9532415901256632
Aleatoria + BL,47500,30667018.933333334,153648.50611540367,0.953253876598082
Aleatoria + BL,47750,30667018.933333334,153648.50611540367,0.953253876598082
Aleatoria + BL,48000,30667165.533333335,153767.58012517585,0.9532584335137253
Aleatoria + BL,48250,30667165.533333335,153767.58012517585,0.9532584335137253
Aleatoria + BL,48500,30667165.533333335,153767.58012517585,0.9532584335137253
Aleatoria + BL,48750,30667165.533333335,153767.58012517585,0.9532584335137253
Aleatoria + BL,49000,30667165.533333335,153767.58012517585,0.9532584335137253
Aleatoria + BL,49250,30667593.666666668,154126.7735551608,0.9532717416138894
Aleatoria + BL,49500,30667593.666666668,154126.7735551608,0.9532717416138894
Aleatoria + BL,49750,30667593.666666668,154126.7735551608,0.9532717416138894
Aleatoria + BL,50000,30667593.666666668,154126.7735551608,0.9532717416138894
GRASP (a=0.5),0,-471100756.6,13179720.968699234,-14.643699913365761
GRASP (a=0.5),250,-418391037.6,12508646.744312271,-13.005270560960357
GRASP (a=0.5),500,-394352178.8666667,19957664.022514872,-12.25804647222977
GRASP (a=0.5),750,-376805937.0,22740454.832963347,-11.712638941243856
GRASP (a=0.5),1000,-365265444.46666664,24082836.337695677,-11.353914173467562
GRASP (a=0.5),1250,-349850780.53333336,24823301.937309287,-10.874764629038419
GRASP (a=0.5),1500,-334713663.2,25931693.657046173,-10.40424234547743
GRASP (a=0.5),1750,-322012127.4,30066865.715678234,-10.00942769895374
GRASP (a=0.5),2000,-309784833.93333334,32122827.05124213,-9.629354405141237
GRASP (a=0.5),2250,-301353081.0,34091471.52781629,-9.367261725455283
GRASP (a=0.5),2500,-287985987.53333336,33249959.95390453,-8.951758878776605
GRASP (a=0.5),2750,-276041297.2,30992643.907684743,-8.580470023157275
GRASP (a=0.5),3000,-266221183.6,31464793.91654113,-8.275221528734539
GRASP (a=0.5),3250,-256759858.06666666,29171228.93962527,-7.981125605618804
GRASP (a=0.5),3500,-245413596.8,32952566.12932629,-7.628438324182771
GRASP (a=0.5),3750,-234062880.93333334,37978463.39971819,-7.275612575922561
GRASP (a=0.5),4000,-219810637.93333334,44837050.45737311,-6.832595733643163
GRASP (a=0.5),4250,-212576884.0,46808833.3449244,-6.607741665032943
GRASP (a=0.5),4500,-201125572.46666667,44081352.62100007,-6.251789000216956
GRASP (a=0.5),4750,-195992027.06666666,43573799.92275422,-6.092217831467873
GRASP (a=0.5),5000,-187246475.73333332,46446150.409552634,-5.8203710396551225
GRASP (a=0.5),5250,-181555273.4,44017883.729318775,-5.643465658061049
GRASP (a=0.5),5500,-173788863.6,42985496.79048509,-5.4020545099741275
GRASP (a=0.5),5750,-165162959.0,43215750.53674345,-5.133926818234986
GRASP (a=0.5),6000,-157454167.73333332,37699570.547010235,-4.894306685126837
GRASP (a=0.5),6250,-152733725.66666666,39541110.315244645,-4.747576423894447
GRASP (a=0.5),6500,-146283816.66666666,39813453.26559365,-4.547087397839427
GRASP (a=0.5),6750,-137719126.66666666,39113737.68341929,-4.280862501245821
GRASP (a=0.5),7000,-130781426.06666666,41390916.59973624,-4.065210956959642
GRASP (a=0.5),7250,-120703877.2,44816962.07597058,-3.7519603425246366
GRASP (a=0.5),7500,-113614450.13333334,43546880.70816195,-3.5315925314618606
GRASP (a=0.5),7750,-106109993.0,44098079.60616267,-3.298323922287119
GRASP (a=0.5),8000,-98239420.26666667,41126480.84465184,-3.053674972697102
GRASP (a=0.5),8250,-89252450.73333333,40838639.85539318,-2.774323935508184
GRASP (a=0.5),8500,-81783110.93333334,38680096.82241956,-2.542146913820592
GRASP (a=0.5),8750,-76542141.46666667,37476549.881392494,-2.379236574472223
GRASP (a=0.5),9000,-71935187.53333333,37145051.265658095,-2.2360339793388118
GRASP (a=0.5),9250,-68356465.93333334,35558345.02378291,-2.124792966774749
GRASP (a=0.5),9500,-63925926.8,35415883.457226895,-1.987074050780639
GRASP (a=0.5),9750,-60327259.2,33006100.821134903,-1.8752130365834225
GRASP (a=0.5),10000,-56616862.86666667,29813514.330219526,-1.759879045491747
GRASP (a=0.5),10250,-53210128.4,30155302.791612115,-1.6539840824387693
GRASP (a=0.5),10500,-48115688.0,27767189.107005127,-1.4956284538413198
GRASP (a=0.5),10750,-44732995.2,29783632.792500243,-1.3904808021588964
GRASP (a=0.5),11000,-41799128.86666667,28990210.63203157,-1.2992844761726516
GRASP (a=0.5),11250,-40889762.666666664,28277727.524722014,-1.2710177294998917
GRASP (a=0.5),11500,-38863032.06666667,26481940.869512264,-1.208018818341625
GRASP (a=0.5),11750,-36361570.86666667,27617341.884815935,-1.1302633771869635
GRASP (a=0.5),12000,-34068494.86666667,27977663.647545982,-1.0589853833563307
GRASP (a=0.5),12250,-30691447.333333332,27098374.630341396,-0.9540132091908491
GRASP (a=0.5),12500,-27675110.133333333,24706684.985233866,-0.8602533580857366
GRASP (a=0.5),12750,-25934117.333333332,23862309.39512258,-0.806136323125894
GRASP (a=0.5),13000,-22178243.733333334,21682913.48012641,-0.689388716291478
GRASP (a=0.5),13250,-18345756.266666666,19166971.765655305,-0.5702596433758647
GRASP (a=0.5),13500,-16147494.533333333,20795555.779436737,-0.5019288570143795
GRASP (a=0.5),13750,-15357343.266666668,20971691.283455476,-0.47736778834036564
GRASP (a=0.5),14000,-12426870.6,19250522.952613976,-0.386276951117568
GRASP (a=0.5),14250,-11177718.733333332,18879137.295014054,-0.34744830390055914
GRASP (a=0.5),14500,-10340537.866666667,18537863.815350115,-0.3214253667413066
GRASP (a=0.5),14750,-9721892.533333333,18688374.862863783,-0.3021953899534972
GRASP (a=0.5),15000,-8919539.266666668,18351007.69397149,-0.2772550342080032
GRASP (a=0.5),15250,-5367548.266666667,17704014.20014021,-0.16684491584103137
GRASP (a=0.5),15500,-4706573.666666667,17409958.404730875,-0.1462991757691782
GRASP (a=0.5),15750,-3634929.7333333334,17205927.97597943,-0.11298818665727432
GRASP (a=0.5),16000,-1802877.7333333334,15626429.926171599,-0.05604066675239636
GRASP (a=0.5),16250,-666321.6666666666,15291386.445806427,-0.020711948337466108
GRASP (a=0.5),16500,79119.93333333333,15440340.545980282,0.00245936467871688
GRASP (a=0.5),16750,1260486.2,14288526.927217185,0.03918096373046397
GRASP (a=0.5),17000,3670426.2666666666,13108621.137067122,0.11409156120043912
GRASP (a=0.5),17250,3698622.066666667,13078271.841272833,0.1149679996867561
GRASP (a=0.5),17500,5060673.4,12950214.080656487,0.15730601488308543
GRASP (a=0.5),17750,5441163.2,12525567.146040067,0.1691331630530626
GRASP (a=0.5),18000,5799003.333333333,12292298.42592157,0.18025626879229062
GRASP (a=0.5),18250,6326663.0,12745686.750526834,0.19665804634582146
GRASP (a=0.5),18500,7292651.6,11602343.71793278,0.22668484418037266
GRASP (a=0.5),18750,7600090.8,11228028.004415113,0.2362412868804378
GRASP (a=0.5),19000,8156520.533333333,11288330.808327565,0.2535373534302224
GRASP (a=0.5),19250,8315600.666666667,11403488.428564379,0.2584822016438488
GRASP (a=0.5),19500,9883500.8,9952134.700276507,0.307218822685097
GRASP (a=0.5),19750,10988834.4,9133285.740845967,0.34157702168137566
GRASP (a=0.5),20000,11767633.666666666,9110580.127949893,0.3657852246911179
GRASP (a=0.5),20250,12185429.4,8955587.652480535,0.3787719908092047
GRASP (a=0.5),20500,12416427.266666668,8858406.567826102,0.3859523304556691
GRASP (a=0.5),20750,12553380.266666668,8695604.985069472,0.39020937866911104
GRASP (a=0.5),21000,13257181.6,8367814.989526357,0.4120863452830934
GRASP (a=0.5),21250,13526134.4,8539877.472428795,0.42044647639917127
GRASP (a=0.5),21500,13825679.666666666,8612757.374603739,0.42975754400855787
GRASP (a=0.5),21750,13850823.0,8602814.281116873,0.4305390995951215
GRASP (a=0.5),22000,15180611.133333333,9041668.167400217,0.47187424520903987
GRASP (a=0.5),22250,15754520.666666666,8861685.927643983,0.48971365401026345
GRASP (a=0.5),22500,16091110.933333334,8498812.449515363,0.5001762287138135
GRASP (a=0.5),22750,16217678.066666666,8465926.823702062,0.5041104425597105
GRASP (a=0.5),23000,16404468.0,8643850.924298408,0.5099166224315322
GRASP (a=0.5),23250,16504139.4,8641906.33764224,0.5130148090744043
GRASP (a=0.5),23500,16916372.8,7869323.724267245,0.5258286755759859
GRASP (a=0.5),23750,17352827.533333335,7366313.9235941935,0.539395438208312
GRASP (a=0.5),24000,17496598.066666666,7464064.648455993,0.5438644026857039
GRASP (a=0.5),24250,17718804.8,7200658.879143037,0.550771478669081
GRASP (a=0.5),24500,18226820.133333333,7016485.468239004,0.5665626315986829
GRASP (a=0.5),24750,19185195.666666668,6513559.138661407,0.5963527848044042
GRASP (a=0.5),25000,19436364.6,6394865.08317965,0.6041601220581978
GRASP (a=0.5),25250,19451873.866666667,6397298.869084177,0.6046422122347922
GRASP (a=0.5),25500,19601890.066666666,6288435.366503914,0.6093053170678177
GRASP (a=0.5),25750,19668155.133333333,6340779.2458502725,0.6113651009620511
GRASP (a=0.5),26000,20329997.466666665,6182104.771059737,0.6319378136641964
GRASP (a=0.5),26250,21068905.2,6367035.656719788,0.6549060279135017
GRASP (a=0.5),26500,21126234.066666666,6395207.745163545,0.6566880388911509
GRASP (a=0.5),26750,21219140.6,6426243.800520453,0.6595759463611863
GRASP (a=0.5),27000,21554270.133333333,6432635.812474805,0.669993115617415
GRASP (a=0.5),27250,21554270.133333333,6432635.812474805,0.669993115617415
GRASP (a=0.5),27500,21710915.133333333,6491738.046076455,0.6748622701258568
GRASP (a=0.5),27750,21808482.266666666,6487997.035792629,0.6778950477258168
GRASP (a=0.5),28000,21817996.933333334,6479545.891087756,0.6781908017051734
GRASP (a=0.5),28250,21817996.933333334,6479545.891087756,0.6781908017051734
GRASP (a=0.5),28500,22090202.6,6223690.392153686,0.6866520449563042
GRASP (a=0.5),28750,22090666.4,6223961.276383115,0.6866664617194373
GRASP (a=0.5),29000,22575489.0,5320479.673103115,0.7017366915294181
GRASP (a=0.5),29250,22602974.533333335,5266956.328162132,0.702591052080645
GRASP (a=0.5),29500,22848605.6,5290714.061149723,0.7102262502400074
GRASP (a=0.5),29750,23037392.133333333,5310350.422604101,0.7160944924431615
GRASP (a=0.5),30000,23069168.6,5310739.952265111,0.7170822324025113
GRASP (a=0.5),30250,23207641.533333335,5319511.698631838,0.7213865262365766
GRASP (a=0.5),30500,23207641.533333335,5319511.698631838,0.7213865262365766
GRASP (a=0.5),30750,23240651.6,5335324.866921959,0.722412611428788
GRASP (a=0.5),31000,23605215.933333334,4891914.796139755,0.7337447322578412
GRASP (a=0.5),31250,23646046.133333333,4908588.727950018,0.7350138985409053
GRASP (a=0.5),31500,23882677.2,4626466.243694026,0.7423693406239424
GRASP (a=0.5),31750,24015647.6,4719651.985662257,0.7465025936652097
GRASP (a=0.5),32000,24103014.666666668,4808955.686342183,0.7492183123064005
GRASP (a=0.5),32250,24141541.066666666,4819747.164108796,0.7504158672507268
GRASP (a=0.5),32500,24237894.2,4913741.037908667,0.7534109088643914
GRASP (a=0.5),32750,24277178.333333332,4933189.250658292,0.7546320171980773
GRASP (a=0.5),33000,24389263.666666668,4904497.798718986,0.7581160786499602
GRASP (a=0.5),33250,24389263.666666668,4904497.798718986,0.7581160786499602
GRASP (a=0.5),33500,24389817.066666666,4904727.851300234,0.7581332805402533
GRASP (a=0.5),33750,24390249.133333333,4903669.428043946,0.7581467109041842
GRASP (a=0.5),34000,24687604.8,4957397.99600505,0.7673897169686017
GRASP (a=0.5),34250,24811803.466666665,4983210.936607825,0.771250309376546
GRASP (a=0.5),34500,25166054.533333335,5200500.361760723,0.7822618525370701
GRASP (a=0.5),34750,25261527.666666668,5202661.774913404,0.7852295402232717
GRASP (a=0.5),35000,25313387.333333332,5226561.835779955,0.7868415465417388
GRASP (a=0.5),35250,25318105.2,5221811.840365704,0.7869881967492157
GRASP (a=0.5),35500,25336820.933333334,5233002.134135535,0.7875699567628694
GRASP (a=0.5),35750,25397542.2,5256184.368050407,0.7894574171308881
GRASP (a=0.5),36000,25417580.066666666,5206878.732800727,0.7900802743482878
GRASP (a=0.5),36250,25453098.666666668,5224928.670185729,0.7911843348119064
GRASP (a=0.5),36500,25579802.266666666,5057643.28332123,0.7951227905888274
GRASP (a=0.5),36750,25579821.466666665,5057655.553410674,0.7951233874017901
GRASP (a=0.5),37000,25628872.466666665,4940688.609428762,0.7966480891017714
GRASP (a=0.5),37250,25628900.4,4940706.588133549,0.7966489573817417
GRASP (a=0.5),37500,25646209.2,4925904.521209251,0.7971869842677305
GRASP (a=0.5),37750,25727067.733333334,4920385.910969868,0.7997003916035919
GRASP (a=0.5),38000,25727067.733333334,4920385.910969868,0.7997003916035919
GRASP (a=0.5),38250,25839752.733333334,4952379.67704105,0.8032030930992269
GRASP (a=0.5),38500,25865089.733333334,4970679.293778488,0.8039906686220996
GRASP (a=0.5),38750,25865217.4,4970644.034535662,0.8039946370138488
GRASP (a=0.5),39000,25901314.933333334,4947124.747061316,0.8051166930461104
GRASP (a=0.5),39250,26050302.0,4957944.976645753,0.809747808289875
GRASP (a=0.5),39500,26050302.0,4957944.976645753,0.809747808289875
GRASP (a=0.5),39750,26051085.266666666,4958376.969224571,0.8097721553575843
GRASP (a=0.5),40000,26051776.4,4957220.385175241,0.8097936385519787
GRASP (a=0.5),40250,26052831.066666666,4957818.624370968,0.8098264218195896
GRASP (a=0.5),40500,26181386.666666668,5054690.99985826,0.8138224451802167
GRASP (a=0.5),40750,26219020.0,5005141.678885153,0.8149922400327029
GRASP (a=0.5),41000,26297003.2,4817455.092219827,0.8174162704828463
GRASP (a=0.5),41250,26303311.133333333,4811753.687029544,0.8176123463360745
GRASP (a=0.5),41500,26303311.133333333,4811753.687029544,0.8176123463360745
GRASP (a=0.5),41750,26373333.2,4832225.84763906,0.8197889128501695
GRASP (a=0.5),42000,26411239.0,4799994.966137419,0.8209671770588329
GRASP (a=0.5),42250,26431309.733333334,4804711.364602449,0.821591055903978
GRASP (a=0.5),42500,26431782.4,4805138.623286337,0.8216057482786531
GRASP (a=0.5),42750,26626678.533333335,4660645.264005065,0.8276639013400202
GRASP (a=0.5),43000,26664842.8,4680815.099290937,0.8288501997287423
GRASP (a=0.5),43250,26692207.2,4672989.072659172,0.8297007949704085
GRASP (a=0.5),43500,26692207.2,4672989.072659172,0.8297007949704085
GRASP (a=0.5),43750,26882345.266666666,4590012.536102418,0.8356110482471577
GRASP (a=0.5),44000,27159389.333333332,4267836.433313383,0.8442226883649209
GRASP (a=0.5),44250,27234631.533333335,4271495.068992854,0.846561517547819
GRASP (a=0.5),44500,27264522.266666666,4255935.735013536,0.8474906413562433
GRASP (a=0.5),44750,27264522.266666666,4255935.735013536,0.8474906413562433
GRASP (a=0.5),45000,27264847.066666666,4256098.767655798,0.8475007374421979
GRASP (a=0.5),45250,27264847.066666666,4256098.767655798,0.8475007374421979
GRASP (a=0.5),45500,27264974.266666666,4256150.532941852,0.8475046913280766
GRASP (a=0.5),45750,27296782.266666666,4269220.908766685,0.8484934114698272
GRASP (a=0.5),46000,27298119.866666667,4270321.1085208785,0.8485349894395707
GRASP (a=0.5),46250,27298519.8,4270562.686429593,0.8485474209706958
GRASP (a=0.5),46500,27298519.8,4270562.686429593,0.8485474209706958
GRASP (a=0.5),46750,27298946.533333335,4270643.058314669,0.8485606855532482
GRASP (a=0.5),47000,27299346.666666668,4270774.9954068335,0.8485731233011747
GRASP (a=0.5),47250,27299346.666666668,4270774.9954068335,0.8485731233011747
GRASP (a=0.5),47500,27300775.466666665,4270304.886013659,0.8486175361324918
GRASP (a=0.5),47750,27300775.466666665,4270304.886013659,0.8486175361324918
GRASP (a=0.5),48000,27315529.533333335,4273469.326920691,0.8490761516658817
GRASP (a=0.5),48250,27315529.533333335,4273469.326920691,0.8490761516658817
GRASP (a=0.5),48500,27315529.533333335,4273469.326920691,0.8490761516658817
GRASP (a=0.5),48750,27317457.133333333,4272850.78699218,0.8491360692006288
GRASP (a=0.5),49000,27318872.066666666,4273321.228333822,0.8491800510003616
GRASP (a=0.5),49250,27319231.266666666,4273438.492458126,0.8491912163762079
GRASP (a=0.5),49500,27319389.0,4272973.825937822,0.8491961193604789
GRASP (a=0.5),49750,27333194.133333333,4282141.081071591,0.8496252382420878
GRASP (a=0.5),50000,27333194.133333333,4282141.081071591,0.8496252382420878
GRASP (a=0.5) + BL,0,-471100756.6,13179720.968699234,-14.643699913365761
GRASP (a=0.5) + BL,250,-471100756.6,13179720.968699234,-14.643699913365761
GRASP (a=0.5) + BL,500,-380008703.73333335,17906670.326465398,-11.812193769544136
GRASP (a=0.5) + BL,750,-343082657.3333333,20429525.749270443,-10.664384230091953
GRASP (a=0.5) + BL,1000,-314961831.0,21994093.859352984,-9.790276225865481
GRASP (a=0.5) + BL,1250,-291879877.53333336,22693800.766904764,-9.072796588559083
GRASP (a=0.5) + BL,1500,-277178373.6,24032598.466756497,-8.615814915617953
GRASP (a=0.5) + BL,1750,-261122842.73333332,23996338.565374468,-8.116744657998144
GRASP (a=0.5) + BL,2000,-248454338.86666667,24917607.599981904,-7.722956776370318
GRASP (a=0.5) + BL,2250,-248454338.86666667,24917607.599981904,-7.722956776370318
GRASP (a=0.5) + BL,2500,-236928978.73333332,25023692.698543064,-7.364702384243955
GRASP (a=0.5) + BL,2750,-222956610.53333333,23591333.25589458,-6.930385172621259
GRASP (a=0.5) + BL,3000,-209702979.66666666,23073381.18799628,-6.518409198363211
GRASP (a=0.5) + BL,3250,-196883638.33333334,20373149.64874284,-6.119932683642328
GRASP (a=0.5) + BL,3500,-187165995.13333333,19924664.145531654,-5.8178693800022
GRASP (a=0.5) + BL,3750,-177575917.2,19465598.722387098,-5.519771316192968
GRASP (a=0.5) + BL,4000,-168072943.86666667,18202346.76288655,-5.224380812508835
GRASP (a=0.5) + BL,4250,-158907634.73333332,18014521.282200158,-4.939486265681092
GRASP (a=0.5) + BL,4500,-158907634.73333332,18014521.282200158,-4.939486265681092
GRASP (a=0.5) + BL,4750,-153234865.73333332,17834825.525768224,-4.763153865976676
GRASP (a=0.5) + BL,5000,-146933221.93333334,17929210.517101467,-4.567273516655832
GRASP (a=0.5) + BL,5250,-139551430.4,18079810.63139552,-4.337817846031768
GRASP (a=0.5) + BL,5500,-132378767.66666667,19149055.9225229,-4.114862736800438
GRASP (a=0.5) + BL,5750,-126839217.66666667,18254487.932998095,-3.942671317621797
GRASP (a=0.5) + BL,6000,-119388969.6,18836464.97509638,-3.711087743535047
GRASP (a=0.5) + BL,6250,-113621553.26666667,18145394.72215957,-3.5318133253186326
GRASP (a=0.5) + BL,6500,-106334843.2,19396945.518785246,-3.305313167810781
GRASP (a=0.5) + BL,6750,-106334843.2,19396945.518785246,-3.305313167810781
GRASP (a=0.5) + BL,7000,-98881429.66666667,18019320.684509058,-3.0736311983313196
GRASP (a=0.5) + BL,7250,-94341612.13333334,18525443.63847057,-2.9325154716248645
GRASP (a=0.5) + BL,7500,-89302083.46666667,17572797.091870826,-2.7758667198120324
GRASP (a=0.5) + BL,7750,-83924363.73333333,17589138.296099603,-2.608705634014874
GRASP (a=0.5) + BL,8000,-80099540.6,17734314.042828586,-2.489814799301592
GRASP (a=0.5) + BL,8250,-75325503.2,18071366.39585588,-2.3414185802733485
GRASP (a=0.5) + BL,8500,-70898594.86666666,17423581.36320258,-2.2038125240972297
GRASP (a=0.5) + BL,8750,-65459163.0,16847537.067252416,-2.0347331778241835
GRASP (a=0.5) + BL,9000,-61533624.13333333,17842751.86398005,-1.9127116944018394
GRASP (a=0.5) + BL,9250,-61533624.13333333,17842751.86398005,-1.9127116944018394
GRASP (a=0.5) + BL,9500,-57884895.266666666,18341574.778537948,-1.799294575367007
GRASP (a=0.5) + BL,9750,-52883042.733333334,17916485.03274923,-1.6438169488022238
GRASP (a=0.5) + BL,10000,-49091529.93333333,18777837.201005984,-1.5259615327727662
GRASP (a=0.5) + BL,10250,-44030669.6,17897007.403909754,-1.3686497072523625
GRASP (a=0.5) + BL,10500,-40153109.8,18585190.938448694,-1.2481196055451758
GRASP (a=0.5) + BL,10750,-35266008.266666666,19008074.774207637,-1.0962089000375483
GRASP (a=0.5) + BL,11000,-31759319.4,19526292.260147776,-0.9872069535672987
GRASP (a=0.5) + BL,11250,-28490391.4,20437086.026928242,-0.8855955678928675
GRASP (a=0.5) + BL,11500,-28490391.4,20437086.026928242,-0.8855955678928675
GRASP (a=0.5) + BL,11750,-25068920.8,20803345.714589465,-0.7792425467463856
GRASP (a=0.5) + BL,12000,-21100845.2,21510093.720604427,-0.6558988511443717
GRASP (a=0.5) + BL,12250,-18273870.266666666,21110246.172323573,-0.5680251383422291
GRASP (a=0.5) + BL,12500,-14318191.8,21092483.993262745,-0.4450667953378837
GRASP (a=0.5) + BL,12750,-9727478.8,19401328.633513805,-0.3023690335139387
GRASP (a=0.5) + BL,13000,-6584312.466666667,18688406.89382792,-0.20466682455270707
GRASP (a=0.5) + BL,13250,-3902367.2,18162576.697096832,-0.12130121513916793
GRASP (a=0.5) + BL,13500,642118.0,16235014.92796574,0.019959601357538118
GRASP (a=0.5) + BL,13750,642118.0,16235014.92796574,0.019959601357538118
GRASP (a=0.5) + BL,14000,3877444.533333333,14761506.274862926,0.12052651875714239
GRASP (a=0.5) + BL,14250,5950446.2,13975633.150139868,0.18496372014408186
GRASP (a=0.5) + BL,14500,9333029.333333334,13295852.53535197,0.29010796294690866
GRASP (a=0.5) + BL,14750,11721049.2,12606146.35565741,0.3643371927341876
GRASP (a=0.5) + BL,15000,14953049.066666666,10991565.14541551,0.46480070399891316
GRASP (a=0.5) + BL,15250,17870756.066666666,10111915.68567131,0.5554947331307837
GRASP (a=0.5) + BL,15500,19764645.466666665,10313780.832965689,0.6143644073016792
GRASP (a=0.5) + BL,15750,20828571.866666667,9672781.90966199,0.6474355045420005
GRASP (a=0.5) + BL,16000,22864449.2,8680016.55043624,0.7107187328367705
GRASP (a=0.5) + BL,16250,22864449.2,8680016.55043624,0.7107187328367705
GRASP (a=0.5) + BL,16500,24499956.0,7694356.735591509,0.7615568400780296
GRASP (a=0.5) + BL,16750,25530365.0,7719543.820297637,0.7935860821725036
GRASP (a=0.5) + BL,17000,26698930.333333332,7054847.429770598,0.829909776903958
GRASP (a=0.5) + BL,17250,27492297.4,5860279.712587395,0.8545708055324437
GRASP (a=0.5) + BL,17500,28178766.666666668,4992015.756632394,0.8759090220391734
GRASP (a=0.5) + BL,17750,28657873.866666667,4832124.30918183,0.890801594307084
GRASP (a=0.5) + BL,18000,29428605.533333335,2608837.283521582,0.9147590239700084
GRASP (a=0.5) + BL,18250,29662819.333333332,2292099.5995218526,0.922039327715479
GRASP (a=0.5) + BL,18500,29662819.333333332,2292099.5995218526,0.922039327715479
GRASP (a=0.5) + BL,18750,29823875.066666666,1689367.0610050748,0.9270455854962597
GRASP (a=0.5) + BL,19000,30173754.333333332,627060.9676258039,0.9379212355885082
GRASP (a=0.5) + BL,19250,30230591.933333334,458916.070852903,0.9396879760289245
GRASP (a=0.5) + BL,19500,30239222.2,444745.28790601034,0.9399562393111809
GRASP (a=0.5) + BL,19750,30339693.8,174080.8020498363,0.9430792993776391
GRASP (a=0.5) + BL,20000,30374498.0,153509.92060775746,0.9441611534255991
GRASP (a=0.5) + BL,20250,30378475.2,153728.83820694525,0.9442847807441281
GRASP (a=0.5) + BL,20500,30385827.933333334,156062.74315958706,0.944513333169417
GRASP (a=0.5) + BL,20750,30385827.933333334,156062.74315958706,0.944513333169417
GRASP (a=0.5) + BL,21000,30395908.6,160742.87378063495,0.9448266806975737
GRASP (a=0.5) + BL,21250,30398440.333333332,161092.87099579134,0.9449053771179775
GRASP (a=0.5) + BL,21500,30400703.533333335,160729.87191996866,0.9449757264459708
GRASP (a=0.5) + BL,21750,30403587.4,160670.2368218831,0.9450653685818944
GRASP (a=0.5) + BL,22000,30406225.0,160532.5982173981,0.9451473557626627
GRASP (a=0.5) + BL,22250,30408880.266666666,160153.89953660496,0.9452298920942477
GRASP (a=0.5) + BL,22500,30411218.933333334,160378.9294588051,0.9453025872287476
GRASP (a=0.5) + BL,22750,30415866.266666666,159154.63745699235,0.945447044977493
GRASP (a=0.5) + BL,23000,30421664.866666667,148665.76273154616,0.9456272887090686
GRASP (a=0.5) + BL,23250,30421664.866666667,148665.76273154616,0.9456272887090686
GRASP (a=0.5) + BL,23500,30423575.0,149071.87380445524,0.945686663309801
GRASP (a=0.5) + BL,23750,30426470.666666668,147065.2461293804,0.9457766722370247
GRASP (a=0.5) + BL,24000,30427594.866666667,146690.73431293017,0.9458116168793584
GRASP (a=0.5) + BL,24250,30431931.266666666,147241.7099094773,0.9459464095737337
GRASP (a=0.5) + BL,24500,30434770.133333333,148093.39289634896,0.9460346529292756
GRASP (a=0.5) + BL,24750,30436834.266666666,148254.16725025527,0.946098814467314
GRASP (a=0.5) + BL,25000,30438279.533333335,149017.89102696296,0.9461437391486375
GRASP (a=0.5) + BL,25250,30442076.666666668,149939.87613500602,0.9462617692733727
GRASP (a=0.5) + BL,25500,30442076.666666668,149939.87613500602,0.9462617692733727
GRASP (a=0.5) + BL,25750,30443416.533333335,149719.4474651395,0.9463034177002022
GRASP (a=0.5) + BL,26000,30444696.066666666,149641.67276839633,0.9463431907251867
GRASP (a=0.5) + BL,26250,30446492.533333335,149207.6248673384,0.9463990321102885
GRASP (a=0.5) + BL,26500,30447763.666666668,148794.70742155673,0.9464385440296018
GRASP (a=0.5) + BL,26750,30449532.266666666,148284.09241455919,0.9464935192070005
GRASP (a=0.5) + BL,27000,30450675.666666668,148881.77605865992,0.9465290606622973
GRASP (a=0.5) + BL,27250,30452437.933333334,148994.33468158956,0.946583838974309
GRASP (a=0.5) + BL,27500,30454207.933333334,149264.93587121557,0.9466388576693197
GRASP (a=0.5) + BL,27750,30454207.933333334,149264.93587121557,0.9466388576693197
GRASP (a=0.5) + BL,28000,30454358.0,149291.10629141403,0.9466435223428589
GRASP (a=0.5) + BL,28250,30455054.066666666,148966.50274976328,0.9466651588850287
GRASP (a=0.5) + BL,28500,30456020.466666665,148429.5591974603,0.9466951984708242
GRASP (a=0.5) + BL,28750,30461287.533333335,151116.51737312158,0.9468589200157588
GRASP (a=0.5) + BL,29000,30462293.666666668,151285.0214489509,0.9468901946728248
GRASP (a=0.5) + BL,29250,30462902.466666665,151165.48754965139,0.9469091186171876
GRASP (a=0.5) + BL,29500,30463542.066666666,151193.7107367644,0.9469289999490118
GRASP (a=0.5) + BL,29750,30464141.333333332,151555.61406845562,0.9469476275591606
GRASP (a=0.5) + BL,30000,30465395.866666667,152206.04386294758,0.9469866234839331
GRASP (a=0.5) + BL,30250,30465395.866666667,152206.04386294758,0.9469866234839331
GRASP (a=0.5) + BL,30500,30465554.0,152166.91410609413,0.9469915389018075
GRASP (a=0.5) + BL,30750,30465577.133333333,152190.85354433223,0.946992257978537
GRASP (a=0.5) + BL,31000,30465584.666666668,152190.20336673947,0.9469924921447344
GRASP (a=0.5) + BL,31250,30465856.066666666,152180.2724555259,0.9470009283446359
GRASP (a=0.5) + BL,31500,30466086.4,152034.0162166725,0.9470080880279226
GRASP (a=0.5) + BL,31750,30466244.0,152112.38874548365,0.9470129868676592
GRASP (a=0.5) + BL,32000,30469344.533333335,152055.3005525418,0.9471093638720869
GRASP (a=0.5) + BL,32250,30470279.466666665,151971.4320587292,0.947138425347749
GRASP (a=0.5) + BL,32500,30470279.466666665,151971.4320587292,0.947138425347749
GRASP (a=0.5) + BL,32750,30471099.4,152290.8564035093,0.9471639121624358
